FROMDATE,TODATE,DAYPART,CHANNEL,PIVOT_SEQ,PIVOT_HDR1,PIVOT_DATA1
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,8,DayPart 2:Colors Viacom18,3785
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,9,DayPart 3:Z Zee TV,4164
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,10,DayPart 3:Star Plus,3458
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,11,DayPart 3:SONY ENTERTAINMENT TV,3149
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,12,DayPart 3:Colors Viacom18,3608
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,13,DayPart 4:Z Zee TV,4418
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,14,DayPart 4:Star Plus,3577
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,15,DayPart 4:SONY ENTERTAINMENT TV,4142
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,16,DayPart 4:Colors Viacom18,3105
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,17,DayPart 5:Z Zee TV,4695
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,18,DayPart 5:Star Plus,4982
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,19,DayPart 5:SONY ENTERTAINMENT TV,5946
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,20,DayPart 5:Colors Viacom18,3108
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,21,DayPart 6:Z Zee TV,4676
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,22,DayPart 6:Star Plus,4818
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,23,DayPart 6:SONY ENTERTAINMENT TV,6802
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,24,DayPart 6:Colors Viacom18,2494
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,25,DayPart 7:Z Zee TV,3259
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,26,DayPart 7:Star Plus,3551
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,27,DayPart 7:SONY ENTERTAINMENT TV,11649
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,28,DayPart 7:Colors Viacom18,3157
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,29,DayPart 8:Z Zee TV,4020
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,30,DayPart 8:Star Plus,4107
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,31,DayPart 8:SONY ENTERTAINMENT TV,15412
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,32,DayPart 8:Colors Viacom18,3494
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,33,DayPart 9:Z Zee TV,3043
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,34,DayPart 9:Star Plus,3942
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,35,DayPart 9:SONY ENTERTAINMENT TV,7933
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,36,DayPart 9:Colors Viacom18,2238
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,37,DayPart 10:Z Zee TV,1963
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,38,DayPart 10:Star Plus,2747
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,39,DayPart 10:SONY ENTERTAINMENT TV,3228
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,40,DayPart 10:Colors Viacom18,1423
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,41,DayPart 11:Z Zee TV,36
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,42,DayPart 11:Star Plus,55
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,43,DayPart 11:SONY ENTERTAINMENT TV,61
9/7/2014,9/13/2014,DayPart 8,SONY ENTERTAINMENT TV,44,DayPart 11:Colors Viacom18,15
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,1,DayPart 1:Z Zee TV,3302
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,2,DayPart 1:Star Plus,6101
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,3,DayPart 1:SONY ENTERTAINMENT TV,998
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,4,DayPart 1:Colors Viacom18,5538
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,5,DayPart 2:Z Zee TV,3703
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,6,DayPart 2:Star Plus,5778
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,7,DayPart 2:SONY ENTERTAINMENT TV,1333
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,8,DayPart 2:Colors Viacom18,8251
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,9,DayPart 3:Z Zee TV,4759
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,10,DayPart 3:Star Plus,4418
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,11,DayPart 3:SONY ENTERTAINMENT TV,1770
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,12,DayPart 3:Colors Viacom18,8855
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,13,DayPart 4:Z Zee TV,5465
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,14,DayPart 4:Star Plus,4194
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,15,DayPart 4:SONY ENTERTAINMENT TV,3171
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,16,DayPart 4:Colors Viacom18,8314
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,17,DayPart 5:Z Zee TV,5763
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,18,DayPart 5:Star Plus,5717
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,19,DayPart 5:SONY ENTERTAINMENT TV,4544
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,20,DayPart 5:Colors Viacom18,8463
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,21,DayPart 6:Z Zee TV,6238
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,22,DayPart 6:Star Plus,5837
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,23,DayPart 6:SONY ENTERTAINMENT TV,3930
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,24,DayPart 6:Colors Viacom18,8814
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,25,DayPart 7:Z Zee TV,5098
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,26,DayPart 7:Star Plus,5785
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,27,DayPart 7:SONY ENTERTAINMENT TV,4086
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,28,DayPart 7:Colors Viacom18,13066
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,29,DayPart 8:Z Zee TV,5368
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,30,DayPart 8:Star Plus,5884
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,31,DayPart 8:SONY ENTERTAINMENT TV,3494
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,32,DayPart 8:Colors Viacom18,17426
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,33,DayPart 9:Z Zee TV,3243
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,34,DayPart 9:Star Plus,6293
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,35,DayPart 9:SONY ENTERTAINMENT TV,2937
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,36,DayPart 9:Colors Viacom18,8255
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,37,DayPart 10:Z Zee TV,2069
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,38,DayPart 10:Star Plus,4498
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,39,DayPart 10:SONY ENTERTAINMENT TV,1638
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,40,DayPart 10:Colors Viacom18,3516
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,41,DayPart 11:Z Zee TV,22
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,42,DayPart 11:Star Plus,41
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,43,DayPart 11:SONY ENTERTAINMENT TV,49
9/7/2014,9/13/2014,DayPart 8,Colors Viacom18,44,DayPart 11:Colors Viacom18,22
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,1,DayPart 1:Z Zee TV,3741
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,2,DayPart 1:Star Plus,4040
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,3,DayPart 1:SONY ENTERTAINMENT TV,712
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,4,DayPart 1:Colors Viacom18,2357
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,5,DayPart 2:Z Zee TV,4839
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,6,DayPart 2:Star Plus,3771
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,7,DayPart 2:SONY ENTERTAINMENT TV,1045
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,8,DayPart 2:Colors Viacom18,2931
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,9,DayPart 3:Z Zee TV,6709
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,10,DayPart 3:Star Plus,2987
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,11,DayPart 3:SONY ENTERTAINMENT TV,1371
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,12,DayPart 3:Colors Viacom18,2855
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,13,DayPart 4:Z Zee TV,7530
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,14,DayPart 4:Star Plus,3095
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,15,DayPart 4:SONY ENTERTAINMENT TV,2078
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,16,DayPart 4:Colors Viacom18,2499
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,17,DayPart 5:Z Zee TV,8094
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,18,DayPart 5:Star Plus,4033
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,19,DayPart 5:SONY ENTERTAINMENT TV,2851
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,20,DayPart 5:Colors Viacom18,2784
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,21,DayPart 6:Z Zee TV,8205
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,22,DayPart 6:Star Plus,3689
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,23,DayPart 6:SONY ENTERTAINMENT TV,2330
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,24,DayPart 6:Colors Viacom18,2535
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,25,DayPart 7:Z Zee TV,8575
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,26,DayPart 7:Star Plus,4238
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,27,DayPart 7:SONY ENTERTAINMENT TV,3276
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,28,DayPart 7:Colors Viacom18,3204
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,29,DayPart 8:Z Zee TV,10034
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,30,DayPart 8:Star Plus,3913
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,31,DayPart 8:SONY ENTERTAINMENT TV,3043
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,32,DayPart 8:Colors Viacom18,3243
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,33,DayPart 9:Z Zee TV,13394
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,34,DayPart 9:Star Plus,5322
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,35,DayPart 9:SONY ENTERTAINMENT TV,2597
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,36,DayPart 9:Colors Viacom18,2491
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,37,DayPart 10:Z Zee TV,6829
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,38,DayPart 10:Star Plus,4178
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,39,DayPart 10:SONY ENTERTAINMENT TV,1626
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,40,DayPart 10:Colors Viacom18,1706
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,41,DayPart 11:Z Zee TV,67
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,42,DayPart 11:Star Plus,84
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,43,DayPart 11:SONY ENTERTAINMENT TV,26
9/7/2014,9/13/2014,DayPart 9,Z Zee TV,44,DayPart 11:Colors Viacom18,21
9/7/2014,9/13/2014,DayPart 9,Star Plus,1,DayPart 1:Z Zee TV,4374
9/7/2014,9/13/2014,DayPart 9,Star Plus,2,DayPart 1:Star Plus,9968
9/7/2014,9/13/2014,DayPart 9,Star Plus,3,DayPart 1:SONY ENTERTAINMENT TV,1211
9/7/2014,9/13/2014,DayPart 9,Star Plus,4,DayPart 1:Colors Viacom18,3855
9/7/2014,9/13/2014,DayPart 9,Star Plus,5,DayPart 2:Z Zee TV,5169
9/7/2014,9/13/2014,DayPart 9,Star Plus,6,DayPart 2:Star Plus,9933
9/7/2014,9/13/2014,DayPart 9,Star Plus,7,DayPart 2:SONY ENTERTAINMENT TV,1450
9/7/2014,9/13/2014,DayPart 9,Star Plus,8,DayPart 2:Colors Viacom18,5719
9/7/2014,9/13/2014,DayPart 9,Star Plus,9,DayPart 3:Z Zee TV,6925
9/7/2014,9/13/2014,DayPart 9,Star Plus,10,DayPart 3:Star Plus,8853
9/7/2014,9/13/2014,DayPart 9,Star Plus,11,DayPart 3:SONY ENTERTAINMENT TV,2279
9/7/2014,9/13/2014,DayPart 9,Star Plus,12,DayPart 3:Colors Viacom18,6020
9/7/2014,9/13/2014,DayPart 9,Star Plus,13,DayPart 4:Z Zee TV,8168
9/7/2014,9/13/2014,DayPart 9,Star Plus,14,DayPart 4:Star Plus,9194
9/7/2014,9/13/2014,DayPart 9,Star Plus,15,DayPart 4:SONY ENTERTAINMENT TV,3489
9/7/2014,9/13/2014,DayPart 9,Star Plus,16,DayPart 4:Colors Viacom18,4965
9/7/2014,9/13/2014,DayPart 9,Star Plus,17,DayPart 5:Z Zee TV,8498
9/7/2014,9/13/2014,DayPart 9,Star Plus,18,DayPart 5:Star Plus,11770
9/7/2014,9/13/2014,DayPart 9,Star Plus,19,DayPart 5:SONY ENTERTAINMENT TV,4438
9/7/2014,9/13/2014,DayPart 9,Star Plus,20,DayPart 5:Colors Viacom18,5276
9/7/2014,9/13/2014,DayPart 9,Star Plus,21,DayPart 6:Z Zee TV,8595
9/7/2014,9/13/2014,DayPart 9,Star Plus,22,DayPart 6:Star Plus,12365
9/7/2014,9/13/2014,DayPart 9,Star Plus,23,DayPart 6:SONY ENTERTAINMENT TV,3613
9/7/2014,9/13/2014,DayPart 9,Star Plus,24,DayPart 6:Colors Viacom18,4522
9/7/2014,9/13/2014,DayPart 9,Star Plus,25,DayPart 7:Z Zee TV,7351
9/7/2014,9/13/2014,DayPart 9,Star Plus,26,DayPart 7:Star Plus,14107
9/7/2014,9/13/2014,DayPart 9,Star Plus,27,DayPart 7:SONY ENTERTAINMENT TV,3919
9/7/2014,9/13/2014,DayPart 9,Star Plus,28,DayPart 7:Colors Viacom18,6127
9/7/2014,9/13/2014,DayPart 9,Star Plus,29,DayPart 8:Z Zee TV,7675
9/7/2014,9/13/2014,DayPart 9,Star Plus,30,DayPart 8:Star Plus,17146
9/7/2014,9/13/2014,DayPart 9,Star Plus,31,DayPart 8:SONY ENTERTAINMENT TV,3942
9/7/2014,9/13/2014,DayPart 9,Star Plus,32,DayPart 8:Colors Viacom18,6293
9/7/2014,9/13/2014,DayPart 9,Star Plus,33,DayPart 9:Z Zee TV,5322
9/7/2014,9/13/2014,DayPart 9,Star Plus,34,DayPart 9:Star Plus,23281
9/7/2014,9/13/2014,DayPart 9,Star Plus,35,DayPart 9:SONY ENTERTAINMENT TV,3151
9/7/2014,9/13/2014,DayPart 9,Star Plus,36,DayPart 9:Colors Viacom18,5150
9/7/2014,9/13/2014,DayPart 9,Star Plus,37,DayPart 10:Z Zee TV,3997
9/7/2014,9/13/2014,DayPart 9,Star Plus,38,DayPart 10:Star Plus,13965
9/7/2014,9/13/2014,DayPart 9,Star Plus,39,DayPart 10:SONY ENTERTAINMENT TV,2091
9/7/2014,9/13/2014,DayPart 9,Star Plus,40,DayPart 10:Colors Viacom18,3106
9/7/2014,9/13/2014,DayPart 9,Star Plus,41,DayPart 11:Z Zee TV,76
9/7/2014,9/13/2014,DayPart 9,Star Plus,42,DayPart 11:Star Plus,232
9/7/2014,9/13/2014,DayPart 9,Star Plus,43,DayPart 11:SONY ENTERTAINMENT TV,49
9/7/2014,9/13/2014,DayPart 9,Star Plus,44,DayPart 11:Colors Viacom18,21
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,1,DayPart 1:Z Zee TV,1805
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,2,DayPart 1:Star Plus,2746
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,3,DayPart 1:SONY ENTERTAINMENT TV,1479
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,4,DayPart 1:Colors Viacom18,2252
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,5,DayPart 2:Z Zee TV,2361
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,6,DayPart 2:Star Plus,2851
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,7,DayPart 2:SONY ENTERTAINMENT TV,1696
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,8,DayPart 2:Colors Viacom18,2773
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,9,DayPart 3:Z Zee TV,3028
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,10,DayPart 3:Star Plus,2399
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,11,DayPart 3:SONY ENTERTAINMENT TV,2284
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,12,DayPart 3:Colors Viacom18,2805
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,13,DayPart 4:Z Zee TV,3696
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,14,DayPart 4:Star Plus,2502
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,15,DayPart 4:SONY ENTERTAINMENT TV,3412
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,16,DayPart 4:Colors Viacom18,2371
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,17,DayPart 5:Z Zee TV,3797
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,18,DayPart 5:Star Plus,3626
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,19,DayPart 5:SONY ENTERTAINMENT TV,4689
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,20,DayPart 5:Colors Viacom18,2483
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,21,DayPart 6:Z Zee TV,3576
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,22,DayPart 6:Star Plus,3626
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,23,DayPart 6:SONY ENTERTAINMENT TV,4913
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,24,DayPart 6:Colors Viacom18,2067
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,25,DayPart 7:Z Zee TV,2448
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,26,DayPart 7:Star Plus,2857
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,27,DayPart 7:SONY ENTERTAINMENT TV,7324
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,28,DayPart 7:Colors Viacom18,2357
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,29,DayPart 8:Z Zee TV,3187
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,30,DayPart 8:Star Plus,2838
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,31,DayPart 8:SONY ENTERTAINMENT TV,7933
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,32,DayPart 8:Colors Viacom18,2937
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,33,DayPart 9:Z Zee TV,2597
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,34,DayPart 9:Star Plus,3151
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,35,DayPart 9:SONY ENTERTAINMENT TV,11879
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,36,DayPart 9:Colors Viacom18,2080
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,37,DayPart 10:Z Zee TV,1840
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,38,DayPart 10:Star Plus,2385
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,39,DayPart 10:SONY ENTERTAINMENT TV,4547
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,40,DayPart 10:Colors Viacom18,1490
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,41,DayPart 11:Z Zee TV,13
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,42,DayPart 11:Star Plus,28
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,43,DayPart 11:SONY ENTERTAINMENT TV,47
9/7/2014,9/13/2014,DayPart 9,SONY ENTERTAINMENT TV,44,DayPart 11:Colors Viacom18,21
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,1,DayPart 1:Z Zee TV,2212
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,2,DayPart 1:Star Plus,3507
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,3,DayPart 1:SONY ENTERTAINMENT TV,640
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,4,DayPart 1:Colors Viacom18,3321
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,5,DayPart 2:Z Zee TV,2247
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,6,DayPart 2:Star Plus,3546
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,7,DayPart 2:SONY ENTERTAINMENT TV,856
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,8,DayPart 2:Colors Viacom18,5039
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,9,DayPart 3:Z Zee TV,2739
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,10,DayPart 3:Star Plus,2808
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,11,DayPart 3:SONY ENTERTAINMENT TV,1206
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,12,DayPart 3:Colors Viacom18,5178
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,13,DayPart 4:Z Zee TV,3284
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,14,DayPart 4:Star Plus,2720
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,15,DayPart 4:SONY ENTERTAINMENT TV,1726
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,16,DayPart 4:Colors Viacom18,5120
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,17,DayPart 5:Z Zee TV,3450
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,18,DayPart 5:Star Plus,3425
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,19,DayPart 5:SONY ENTERTAINMENT TV,2350
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,20,DayPart 5:Colors Viacom18,5173
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,21,DayPart 6:Z Zee TV,3428
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,22,DayPart 6:Star Plus,3769
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,23,DayPart 6:SONY ENTERTAINMENT TV,2139
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,24,DayPart 6:Colors Viacom18,5396
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,25,DayPart 7:Z Zee TV,3110
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,26,DayPart 7:Star Plus,3634
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,27,DayPart 7:SONY ENTERTAINMENT TV,2245
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,28,DayPart 7:Colors Viacom18,7317
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,29,DayPart 8:Z Zee TV,3552
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,30,DayPart 8:Star Plus,4099
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,31,DayPart 8:SONY ENTERTAINMENT TV,2238
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,32,DayPart 8:Colors Viacom18,8255
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,33,DayPart 9:Z Zee TV,2491
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,34,DayPart 9:Star Plus,5150
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,35,DayPart 9:SONY ENTERTAINMENT TV,2080
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,36,DayPart 9:Colors Viacom18,10654
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,37,DayPart 10:Z Zee TV,1767
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,38,DayPart 10:Star Plus,3859
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,39,DayPart 10:SONY ENTERTAINMENT TV,1184
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,40,DayPart 10:Colors Viacom18,3958
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,41,DayPart 11:Z Zee TV,22
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,42,DayPart 11:Star Plus,35
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,43,DayPart 11:SONY ENTERTAINMENT TV,23
9/7/2014,9/13/2014,DayPart 9,Colors Viacom18,44,DayPart 11:Colors Viacom18,22
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,1,DayPart 1:Z Zee TV,2457
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,2,DayPart 1:Star Plus,2435
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,3,DayPart 1:SONY ENTERTAINMENT TV,437
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,4,DayPart 1:Colors Viacom18,1622
9/7/2014,9/13/2014,DayPart 10,Z Zee TV,5,DayPart 2:Z Zee TV,2930
