NUM_CHANNEL_KEY,CHV_CHANNEL,NUM_WEEK,NUM_MONTH,NUM_DATE_KEY,DT_DATE,CHV_DAY,CHV_START_TIME,CHV_END_TIME,GRP_CS_4,TVT_CS_4,REACH_CS_4,GRP_CS_4_14,TVT_CS_4_14,REACH_CS_4_14,GRP_CS_25_44_ABC_M,TVT_CS_25_44_ABC_M,REACH_CS_25_44_ABC_M,GRP_CS_25_44_AB_M,TVT_CS_25_44_AB_M,REACH_CS_25_44_AB_M,GRP_CS_25_AB_M,TVT_CS_25_AB_M,REACH_CS_25_AB_M,GRP_CS_15_44_ABC,TVT_CS_15_44_ABC,REACH_CS_15_44_ABC,GRP_CS_15_44_AB_F,TVT_CS_15_44_AB_F,REACH_CS_15_44_AB_F,GRP_CS_15_44_AB,TVT_CS_15_44_AB,REACH_CS_15_44_AB,GRP_CS_15_34_ABC_F,TVT_CS_15_34_ABC_F,REACH_CS_15_34_ABC_F,GRP_CS_15_24_ABC,TVT_CS_15_24_ABC,REACH_CS_15_24_ABC,GRP_CS_15_24,TVT_CS_15_24,REACH_CS_15_24,GRP_CS_15_M,TVT_CS_15_M,REACH_CS_15_M,GRP_CS_15_ABC_M,TVT_CS_15_ABC_M,REACH_CS_15_ABC_M,PrimeTime,GRP_CS_15_ABC_F,TVT_CS_15_ABC_F,REACH_CS_15_ABC_F,GRP_CS_15,TVT_CS_15,REACH_CS_15,GRP_CS_25_ABC_M,TVT_CS_25_ABC_M,REACH_CS_25_ABC_M,GRP_CS_DIGI_4_14,TVT_CS_DIGI_4_14,REACH_CS_DIGI_4_14,GRP_CS_DIGI_15_44_ABC,TVT_CS_DIGI_15_44_ABC,REACH_CS_DIGI_15_44_ABC,GRP_CS_ANALOG,TVT_CS_ANALOG,REACH_CS_ANALOG,GRP_CS_DIGITAL,TVT_CS_CS_DIGITAL,REACH_CS_CS_DIGITAL
930,Any Channel Food & Lifestyle,1,1,20150102,00:00.0,Fri,12:00,12:29,11.2104,24017,33094,13.0326,6537,9081,7.6647,1792,2529,7.5851,1148,1650,8.6955,2335,3224,9.6753,7104,9926,10.6421,2307,3226,9.7292,4544,6422,10.9278,2742,3845,10.7526,3069,4287,11.6796,5540,7516,9.7014,8492,11666,9.0337,5079,7034,0,11.2323,5419,7470,10.6534,17480,24013,8.6731,3508,4805,13.4003,4774,6712,10.0156,5392,7331,9.9737,6298,9081,11.7273,17719,24013
930,Any Channel Food & Lifestyle,1,1,20150102,00:00.0,Fri,12:30,12:59,12.2219,26184,35201,15.0641,7556,10331,7.6561,1790,2477,7.2613,1099,1561,8.3343,2238,3128,10.5933,7778,10320,12.1644,2637,3508,10.6455,4972,6711,12.239,3071,3984,12.2731,3503,4610,12.7085,6028,8057,10.1401,8876,11888,9.2756,5215,7034,0,12.565,6062,7887,11.3531,18628,24871,8.458,3421,4689,15.6908,5590,7643,10.7679,5797,7575,11.0902,7003,9873,12.6956,19182,25329
930,Any Channel Food & Lifestyle,1,1,20150102,00:00.0,Fri,13:00,13:29,13.0369,27930,36972,16.025,8038,10705,8.272,1934,2640,8.1401,1232,1666,9.0455,2429,3291,11.4132,8380,11174,13.3407,2892,3849,11.5983,5417,7327,13.0719,3280,4226,13.3873,3821,4919,13.5707,6437,8493,10.7798,9436,12631,9.8447,5535,7451,0,13.3651,6448,8355,12.1234,19892,26267,8.9525,3621,4903,16.6704,5939,7825,11.7839,6344,8372,11.5985,7324,10021,13.6374,20605,26951
930,Any Channel Food & Lifestyle,1,1,20150102,00:00.0,Fri,13:30,13:59,13.6731,29293,39476,16.4995,8276,11033,9.6407,2254,3115,9.6003,1453,2063,10.2186,2744,3781,12.5613,9223,12283,14.1019,3057,4070,12.7588,5959,8018,13.9527,3501,4540,14.5295,4147,5365,14.6965,6971,9144,11.4858,10054,13647,10.9919,6180,8298,0,14.0636,6785,8904,12.8097,21018,28443,10.07,4073,5530,17.01,6060,8088,12.8854,6937,9044,12.3777,7816,10918,14.2145,21477,28558
930,Any Channel Food & Lifestyle,1,1,20150102,00:00.0,Fri,14:00,14:29,14.0633,30129,40095,16.5354,8294,11151,11.5269,2695,3638,11.7212,1774,2383,11.5034,3089,4224,13.3036,9768,12794,14.863,3222,4113,13.6966,6397,8365,14.411,3616,4636,14.575,4160,5385,14.7914,7016,9127,12.0182,10520,14175,11.7443,6603,8990,0,14.6772,7081,9196,13.3076,21835,28944,11.2493,4550,6261,17.2065,6130,8094,13.9888,7531,9586,12.2035,7706,11200,14.84,22422,28895
930,Any Channel Food & Lifestyle,1,1,20150102,00:00.0,Fri,14:30,14:59,13.7315,29418,38957,16.6172,8335,10848,10.8725,2542,3428,10.7235,1623,2157,10.8964,2926,3878,12.5068,9183,12260,14.0373,3043,3996,12.6475,5907,7754,13.2592,3327,4383,13.3347,3806,5008,14.0683,6673,8810,11.5429,10104,13711,11.0809,6230,8366,0,14.0968,6801,8901,12.8499,21084,28109,10.7523,4349,5856,16.9679,6045,7718,13.1696,7090,9323,12.2589,7741,10658,14.3475,21678,28300
930,Any Channel Food & Lifestyle,1,1,20150102,00:00.0,Fri,15:00,15:29,13.1345,28139,37085,15.6443,7847,9980,10.0684,2354,3138,9.6135,1455,1891,9.9058,2660,3528,12.1105,8892,11615,13.9681,3028,3800,12.1229,5662,7190,13.2154,3316,4250,12.8442,3666,4721,13.4969,6402,8468,10.9923,9622,13011,10.3801,5836,7831,0,13.5123,6519,8472,12.3672,20292,27105,9.934,4018,5433,15.4157,5492,6948,12.8167,6900,8880,12.1164,7651,10540,13.56,20488,26545
930,Any Channel Food & Lifestyle,1,1,20150102,00:00.0,Fri,15:30,15:59,12.7316,27276,36658,14.2806,7163,9646,10.0813,2357,3051,9.8051,1484,1924,9.9021,2659,3532,11.9716,8790,11461,13.7559,2982,3899,11.8595,5539,7232,13.7693,3455,4405,12.6726,3617,4668,13.2292,6275,8407,10.7215,9385,12810,10.1346,5698,7607,0,13.3734,6452,8417,12.2581,20113,27012,9.8895,4000,5332,14.6663,5225,6826,12.4099,6681,8537,11.57,7306,10792,13.2165,19969,25866
930,Any Channel Food & Lifestyle,1,1,20150102,00:00.0,Fri,16:00,16:29,12.165,26062,36120,13.3615,6702,9325,9.5252,2227,3093,9.6333,1458,1970,9.6898,2602,3564,11.4172,8383,11505,12.8425,2784,3765,11.3286,5291,7184,13.0241,3268,4394,12.0279,3433,4632,12.4829,5921,8339,10.412,9114,12833,9.923,5579,7743,0,12.8055,6178,8271,11.7992,19360,26794,9.5928,3880,5381,14.495,5164,6778,11.6669,6281,8373,10.8621,6859,10598,12.7095,19203,25522
930,Any Channel Food & Lifestyle,1,1,20150102,00:00.0,Fri,16:30,16:59,12.1869,26109,34927,13.1382,6590,8939,9.8033,2292,2964,10.076,1525,1908,10.2111,2742,3542,11.9021,8739,11472,13.7882,2989,3875,12.0351,5621,7248,13.4346,3371,4483,12.5955,3595,4724,13.0078,6170,8160,10.5388,9225,12238,10.2271,5750,7584,0,13.2387,6387,8370,11.8961,19519,25988,9.8104,3968,5225,13.9533,4971,6472,11.9511,6434,8234,11.1567,7045,10031,12.6175,19064,24896
930,Any Channel Food & Lifestyle,1,1,20150102,00:00.0,Fri,17:00,17:29,12.5076,26796,37220,13.4253,6734,9758,10.4149,2435,3188,10.1685,1539,2009,10.4904,2817,3777,12.4551,9145,12056,14.4155,3125,4077,12.4162,5799,7555,14.124,3544,4603,13.4609,3842,5043,13.4527,6381,8541,10.9318,9569,13033,10.839,6094,8144,0,13.7672,6642,8963,12.2264,20061,27462,10.4013,4207,5654,13.7484,4898,6977,12.4192,6686,8717,11.6777,7374,10723,12.8544,19422,26496
930,Any Channel Food & Lifestyle,1,1,20150102,00:00.0,Fri,17:30,17:59,14.0087,30012,41247,15.0661,7557,10685,11.6938,2734,3724,11.2256,1699,2312,11.6561,3130,4274,13.4983,9911,13364,15.5503,3371,4485,13.3241,6223,8348,15.1483,3801,5145,14.0179,4001,5322,14.2011,6736,8969,12.209,10687,14525,12.1089,6808,9216,0,15.0979,7284,9827,13.6855,22455,30563,11.9861,4848,6613,15.1883,5411,7623,13.2402,7128,9646,13.5036,8527,11846,14.2198,21485,29402
930,Any Channel Food & Lifestyle,1,1,20150102,00:00.0,Fri,18:00,18:29,16.9601,36335,47788,18.1583,9108,12376,12.6604,2960,4023,12.3092,1863,2525,13.734,3688,4893,15.1653,11135,14653,18.5303,4017,5138,15.1461,7074,9186,17.8105,4469,5824,15.5981,4452,5784,16.3726,7766,10051,14.1625,12397,16343,13.6848,7694,10264,0,18.3273,8842,11553,16.5944,27228,35412,13.9516,5643,7629,18.6605,6648,8861,15.2444,8207,10742,15.8743,10024,13633,17.4146,26312,34156
930,Any Channel Food & Lifestyle,1,1,20150102,00:00.0,Fri,18:30,18:59,20.1108,43085,54836,20.9952,10531,13751,14.6664,3429,4524,13.5712,2054,2772,15.9088,4272,5548,18.0459,13250,16996,21.7917,4724,6031,17.4821,8165,10593,21.6005,5420,6842,18.6112,5312,6668,19.1681,9092,11393,16.8266,14729,18713,16.3207,9176,11683,0,22.4541,10833,13729,19.8404,32554,41085,16.7627,6780,8657,21.4675,7648,9883,17.9675,9673,12376,19.04,12023,15507,20.5583,31062,39329
930,Any Channel Food & Lifestyle,1,1,20150102,00:00.0,Fri,19:00,19:29,23.6023,50565,61037,24.0914,12084,14807,17.8743,4179,4997,17.04,2579,3046,19.4727,5229,6255,21.4385,15741,19045,25.662,5563,6614,20.925,9773,11722,24.9841,6269,7508,21.1863,6047,7467,22.0943,10480,12757,19.8894,17410,21208,19.1541,10769,13157,0,26.8836,12970,15441,23.4527,38481,46231,19.8161,8015,9659,23.9797,8543,10510,21.3965,11519,13869,23.0751,14571,17813,23.8219,35993,43224
930,Any Channel Food & Lifestyle,1,1,20150102,00:00.0,Fri,19:30,19:59,25.8409,55361,66602,26.6114,13348,16278,19.29,4510,5706,18.2028,2755,3565,21.0703,5658,7129,23.0088,16894,20779,27.4933,5960,7294,22.473,10496,13007,26.5941,6673,8103,22.6228,6457,7718,24.0044,11386,13402,21.7767,19062,23184,20.6072,11586,14365,0,28.8196,13904,16767,25.6053,42013,50324,21.428,8667,10795,26.6715,9502,11483,22.8304,12291,15038,25.5361,16125,19598,25.9683,39236,47004
930,Any Channel Food & Lifestyle,1,1,20150102,00:00.0,Fri,20:00,20:29,28.0067,60001,70507,28.8463,14469,17126,22.438,5246,6342,21.4932,3253,3936,24.299,6525,7773,25.6537,18836,22289,29.8229,6465,7642,25.1194,11732,14024,28.9256,7258,8535,24.6409,7033,8230,25.5624,12125,14312,24.3483,21313,25182,23.4619,13191,15705,0,30.9607,14937,17310,27.75,45532,53381,24.4913,9906,11771,29.3213,10446,12381,25.3752,13661,16103,27.3192,17251,20499,28.294,42750,50007
930,Any Channel Food & Lifestyle,1,1,20150102,00:00.0,Fri,20:30,20:59,29.6147,63446,73401,30.0365,15066,17647,24.876,5816,6943,24.625,3727,4456,27.0473,7263,8553,27.9405,20515,23969,31.8895,6913,8045,27.6609,12919,15139,31.2889,7851,9102,26.9918,7704,8871,27.6622,13121,15124,26.2835,23007,26778,25.7048,14452,16948,0,32.8345,15841,18206,29.4858,48380,55755,26.7164,10806,12753,31.3591,11172,12769,28.2636,15216,17578,27.5774,17414,20702,30.4662,46032,52699
930,Any Channel Food & Lifestyle,1,1,20150102,00:00.0,Fri,21:00,21:29,30.5049,65353,74832,30.0465,15071,17466,26.6638,6234,7351,27.0763,4098,4818,29.0619,7804,9156,29.6048,21737,24911,34.3067,7437,8357,30.0439,14032,16095,32.9587,8270,9253,28.9643,8267,9222,29.0114,13761,15516,27.619,24176,28031,27.3696,15388,17921,0,34.2232,16511,18578,30.645,50282,57366,28.4051,11489,13438,31.7212,11301,12941,30.3737,16352,18565,27.3351,17261,20545,31.829,48091,54287
930,Any Channel Food & Lifestyle,1,1,20150102,00:00.0,Fri,21:30,21:59,29.0854,62312,72731,27.7258,13907,16258,27.5749,6447,7531,27.5454,4169,4873,29.2928,7866,9147,29.0504,21330,24957,33.0243,7159,8401,29.6285,13838,16108,31.1733,7822,9157,27.6365,7888,9292,27.8266,13199,15396,27.2203,23827,27953,27.6648,15554,18110,0,32.4324,15647,18266,29.501,48405,56472,28.8897,11685,13616,30.1353,10736,12291,30.357,16343,18733,24.7886,15653,19162,30.8812,46659,53569
930,Any Channel Food & Lifestyle,1,1,20150102,00:00.0,Fri,22:00,22:29,26.19,56109,67406,24.4303,12254,14539,26.7536,6255,7607,26.1976,3965,4895,26.9691,7242,8929,27.1069,19903,23982,29.1909,6328,7500,26.8879,12558,15312,28.4075,7128,8401,25.9057,7394,8937,25.6298,12157,14581,25.124,21992,26906,25.8791,14550,17846,0,29.0642,14022,16646,26.7274,43854,52868,26.85,10860,13254,26.6435,9492,11112,28.715,15459,18427,21.6071,13644,17168,28.1047,42464,50238
930,Any Channel Food & Lifestyle,1,1,20150102,00:00.0,Fri,22:30,22:59,22.3345,47849,58055,19.498,9780,11876,24.0975,5634,6984,23.5084,3558,4297,23.8409,6402,7748,23.8274,17495,21378,25.2053,5464,6576,23.7341,11085,13392,24.446,6134,7427,22.9206,6542,7884,22.3916,10621,12766,22.2953,19516,24025,23.0493,12959,15938,0,24.8171,11973,14454,23.2016,38069,46179,23.6532,9567,11855,21.4141,7629,9235,25.7244,13849,16581,17.781,11228,14104,24.2376,36621,43951
930,Any Channel Food & Lifestyle,1,1,20150102,00:00.0,Fri,23:00,23:29,16.1311,34559,45507,12.6159,6328,8550,18.7553,4385,5568,17.7073,2680,3475,17.9943,4832,6302,17.9573,13185,17173,18.0828,3920,5246,17.6234,8231,10844,17.8543,4480,5914,16.9259,4831,6446,16.4,7779,10256,17.2402,15091,19592,17.7258,9966,12959,0,17.807,8591,11405,17.2057,28231,36956,18.0508,7301,9449,14.1722,5049,6629,19.3272,10405,13304,12.848,8113,11141,17.5032,26446,34365
930,Any Channel Food & Lifestyle,1,1,20150102,00:00.0,Fri,23:30,23:59,10.5196,22537,30627,8.0384,4032,5494,12.7074,2971,3955,12.1374,1837,2440,11.8832,3191,4332,11.6774,8574,11651,11.9568,2592,3456,11.6604,5446,7323,11.5216,2891,3938,10.0869,2879,4004,10.3662,4917,6690,11.4287,10004,13561,11.4384,6431,8806,0,11.3939,5497,7512,11.2781,18505,25133,11.9416,4830,6588,9.2292,3288,4399,12.748,6863,9091,7.9625,5028,7301,11.5883,17509,23325
902,Any Channel Sports,1,1,20150102,00:00.0,Fri,0:00,0:29,5.7626,15514,21743,3.7797,2371,3359,7.4097,2156,2975,7.0536,1304,1846,6.4639,2130,3044,6.5649,6003,8516,6.2381,1677,2458,6.5978,3770,5413,6.0631,1926,2708,5.9276,2082,2928,5.9402,3501,4899,6.6449,7249,10025,6.6708,4648,6493,0,6.0811,3719,5383,6.365,13143,18384,6.7773,3426,4748,4.5337,1897,2728,7.2137,4595,6478,4.5202,4125,5781,6.4004,11390,15962
902,Any Channel Sports,1,1,20150102,00:00.0,Fri,0:30,0:59,3.3531,9027,12098,2.0708,1299,1815,4.6362,1349,1717,4.5113,834,1042,3.9573,1304,1669,3.8735,3542,4742,3.6454,980,1330,3.9972,2284,2966,3.4282,1089,1504,3.3681,1183,1657,3.502,2064,2760,4.0306,4397,5777,3.9999,2787,3707,0,3.3128,2026,2815,3.7421,7727,10284,4.0395,2042,2695,2.4497,1025,1391,4.2466,2705,3650,2.6989,2463,3254,3.6879,6563,8844
902,Any Channel Sports,1,1,20150102,00:00.0,Fri,1:00,1:29,1.8405,4955,7202,1.1,690,1054,2.4951,726,1061,2.445,452,656,2.1,692,1054,2.068,1891,2769,1.8078,486,709,2.1404,1223,1759,1.6212,515,784,1.8734,658,953,2.014,1187,1695,2.2605,2466,3606,2.2073,1538,2283,0,1.591,973,1492,2.066,4266,6148,2.1463,1085,1649,1.2428,520,834,2.2654,1443,2085,1.636,1493,2037,1.9454,3462,5166
902,Any Channel Sports,1,1,20150102,00:00.0,Fri,1:30,1:59,1.0661,2870,3733,0.6584,413,512,1.5466,450,596,1.4929,276,361,1.1775,388,546,1.2128,1109,1463,0.9262,249,339,1.2811,732,948,0.809,257,361,1.1331,398,506,1.0961,646,838,1.342,1464,1897,1.3032,908,1212,0,0.8503,520,692,1.1899,2457,3221,1.2205,617,849,0.7863,329,398,1.2591,802,1062,0.9665,882,1140,1.1171,1988,2593
902,Any Channel Sports,1,1,20150102,00:00.0,Fri,2:00,2:29,0.5182,1395,1959,0.2598,163,254,0.6667,194,302,0.6329,117,184,0.6221,205,298,0.6409,586,792,0.4166,112,157,0.6808,389,520,0.532,169,215,0.7146,251,284,0.6719,396,493,0.6957,759,1047,0.7305,509,677,0,0.52,318,419,0.5966,1232,1706,0.6548,331,472,0.1769,74,140,0.6484,413,580,0.5753,525,666,0.4889,870,1293
902,Any Channel Sports,1,1,20150102,00:00.0,Fri,2:30,2:59,0.2975,801,1032,0.1275,80,87,0.2337,68,102,0.2596,48,72,0.346,114,168,0.3915,358,451,0.3013,81,98,0.4218,241,312,0.4218,134,150,0.5381,189,224,0.4717,278,326,0.3749,409,560,0.4219,294,402,0,0.3581,219,270,0.3492,721,946,0.3363,170,243,0.043,18,24,0.3815,243,308,0.366,334,432,0.2619,466,601
902,Any Channel Sports,1,1,20150102,00:00.0,Fri,3:00,3:29,0.1668,449,628,0.0223,14,39,0.1375,40,47,0.1785,33,40,0.1851,61,88,0.2636,241,316,0.2269,61,92,0.2643,151,220,0.362,115,137,0.353,124,167,0.2969,175,221,0.22,240,316,0.2225,155,220,0,0.2584,158,210,0.2107,435,588,0.1761,89,123,0.0167,7,15,0.2433,155,210,0.1808,165,242,0.1596,284,386
902,Any Channel Sports,1,1,20150102,00:00.0,Fri,3:30,3:59,0.133,358,530,0.0143,9,9,0.0997,29,51,0.119,22,38,0.1426,47,83,0.1684,154,234,0.1748,47,75,0.1768,101,159,0.2298,73,101,0.1879,66,90,0.1849,109,137,0.1732,189,296,0.1493,104,169,0,0.1423,87,146,0.169,349,522,0.1226,62,113,0,0,0,0.1366,87,112,0.1666,152,241,0.1158,206,289
902,Any Channel Sports,1,1,20150102,00:00.0,Fri,4:00,4:29,0.1196,322,470,0.0128,8,9,0.079,23,38,0.0541,10,10,0.1457,48,64,0.1148,105,179,0.1488,40,46,0.1295,74,87,0.148,47,94,0.1566,55,79,0.1442,85,115,0.1742,190,267,0.1478,103,156,0,0.0883,54,107,0.1521,314,461,0.1464,74,116,0,0,0,0.1036,66,81,0.137,125,214,0.1107,197,256
902,Any Channel Sports,1,1,20150102,00:00.0,Fri,4:30,4:59,0.1322,356,573,0.0064,4,9,0.1512,44,59,0.0595,11,26,0.2488,82,110,0.1159,106,137,0.1488,40,51,0.1173,67,97,0.1165,37,43,0.1025,36,44,0.0679,40,64,0.1943,212,325,0.2067,144,198,0,0.1112,68,101,0.1705,352,564,0.2532,128,178,0,0,0,0.0926,59,80,0.1403,128,242,0.1287,229,331
902,Any Channel Sports,1,1,20150102,00:00.0,Fri,5:00,5:29,0.1865,502,943,0.0223,14,46,0.1787,52,112,0.1244,23,51,0.3217,106,176,0.1225,112,230,0.1153,31,51,0.098,56,111,0.0693,22,37,0.0313,11,28,0.0696,41,93,0.2594,283,517,0.2311,161,300,0,0.1864,114,191,0.2368,489,897,0.3145,159,285,0.0119,5,7,0.0769,49,116,0.2356,215,370,0.1618,288,573
902,Any Channel Sports,1,1,20150102,00:00.0,Fri,5:30,5:59,0.3792,1021,1784,0.0638,40,49,0.5018,146,262,0.476,88,132,0.6525,215,399,0.3139,287,493,0.2492,67,117,0.3028,173,276,0.1543,49,98,0.1025,36,69,0.2104,124,189,0.5179,565,1060,0.4894,341,662,0,0.3352,205,359,0.4751,981,1735,0.6291,318,619,0.0215,9,15,0.2904,185,282,0.4668,426,756,0.3343,595,1028
902,Any Channel Sports,1,1,20150102,00:00.0,Fri,6:00,6:29,0.8521,2294,3884,0.2646,166,395,0.9451,275,373,0.7627,141,185,1.3929,459,665,0.6419,587,927,0.6026,162,274,0.5758,329,520,0.4218,134,216,0.2762,97,188,0.4327,255,475,1.1596,1265,1980,1.0864,757,1148,0,0.7538,461,788,1.0306,2128,3489,1.3828,699,1025,0.1816,76,242,0.5228,333,541,1.064,971,1619,0.7434,1323,2265
902,Any Channel Sports,1,1,20150102,00:00.0,Fri,6:30,6:59,1.686,4539,7368,0.8274,519,875,1.6187,471,741,1.3307,246,417,2.2912,755,1182,1.3353,1221,1940,1.3094,352,555,1.1726,670,1082,0.9539,303,564,0.7972,280,446,1.1436,674,1101,2.0222,2206,3535,1.9418,1353,2053,0,1.6286,996,1586,1.9469,4020,6493,2.358,1192,1816,0.6955,291,466,1.1507,733,1081,2.0809,1899,3262,1.4835,2640,4106
902,Any Channel Sports,1,1,20150102,00:00.0,Fri,7:00,7:29,3.3794,9098,13995,1.9528,1225,2123,2.9763,866,1405,2.5856,478,755,3.9269,1294,1951,2.6804,2451,3879,2.9015,780,1132,2.4536,1402,2132,2.3232,738,1211,1.9417,682,1119,2.5095,1479,2383,3.8491,4199,6356,3.4732,2420,3723,0,3.2735,2002,3054,3.8123,7872,11872,4.1285,2087,3181,1.4985,627,1065,2.1398,1363,2172,4.3361,3957,6277,2.8883,5140,7718
902,Any Channel Sports,1,1,20150102,00:00.0,Fri,7:30,7:59,5.3321,14355,20132,3.7032,2323,3551,4.7462,1381,2074,4.4031,814,1190,5.7083,1881,2606,4.2727,3907,5662,4.3857,1179,1604,3.8467,2198,3103,3.9917,1268,1819,3.0691,1078,1569,4.1146,2425,3344,5.7145,6234,8739,5.1165,3565,5103,0,5.2079,3185,4426,5.827,12032,16581,6.0731,3070,4348,3.3674,1409,2039,3.6736,2340,3466,6.3622,5806,8314,4.8034,8548,11818
902,Any Channel Sports,1,1,20150102,00:00.0,Fri,8:00,8:29,7.202,19389,27454,5.5157,3460,5249,6.9182,2013,2875,6.3125,1167,1662,7.4442,2453,3354,6.332,5790,8094,6.0484,1626,2197,5.6178,3210,4439,6.1103,1941,2641,4.8485,1703,2419,5.9182,3488,4947,7.6083,8300,11689,7.1157,4958,6857,0,7.3238,4479,6052,7.7148,15930,22205,8.1818,4136,5649,4.8588,2033,3089,5.8102,3701,5022,8.5395,7793,11158,6.5167,11597,16296
902,Any Channel Sports,1,1,20150102,00:00.0,Fri,8:30,8:59,8.8676,23873,32545,6.7272,4220,6143,8.9769,2612,3517,7.9569,1471,2065,8.7218,2874,3914,8.1386,7442,9928,7.6442,2055,2733,7.2209,4126,5686,8.0621,2561,3334,6.7276,2363,3142,7.8847,4647,6296,9.4077,10263,13902,8.6442,6023,8113,0,9.0031,5506,7252,9.5173,19652,26402,9.6437,4875,6527,6.3716,2666,3811,7.3691,4694,6140,10.0276,9151,12900,8.2727,14722,19645
902,Any Channel Sports,1,1,20150102,00:00.0,Fri,9:00,9:29,9.8675,26565,37218,8.213,5152,7845,9.9392,2892,4149,9.3471,1728,2483,9.9964,3294,4604,9.1709,8386,11695,8.8011,2366,3263,8.4494,4828,6870,9.0222,2866,3888,7.9831,2804,3946,9.0877,5356,7299,10.3776,11321,15859,9.7306,6780,9546,0,9.8239,6008,8105,10.3701,21413,29373,10.6348,5376,7513,7.8844,3299,4974,8.7444,5570,7604,10.7191,9782,14111,9.4308,16783,23107
902,Any Channel Sports,1,1,20150102,00:00.0,Fri,9:30,9:59,10.3489,27861,37789,9.7147,6094,8414,10.3241,3004,4184,9.7528,1803,2488,10.0813,3322,4535,9.7079,8877,12376,9.4186,2532,3427,9.055,5174,7106,9.7022,3082,4293,8.7177,3062,4444,9.8851,5826,8009,10.3052,11242,15295,9.8239,6845,9512,0,10.2654,6278,8639,10.5416,21767,29376,10.6071,5362,7320,9.6864,4053,5456,9.2468,5890,8143,11.0357,10071,13830,9.9967,17790,23959
902,Any Channel Sports,1,1,20150102,00:00.0,Fri,10:00,10:29,11.0168,29659,39351,11.0617,6939,9387,10.4994,3055,4074,10.0719,1862,2494,10.2847,3389,4456,10.4953,9597,12879,9.9542,2676,3545,9.7567,5575,7573,10.9866,3490,4592,10.1953,3581,4896,11.0219,6496,8662,10.582,11544,15388,10.3291,7197,9667,0,11.0306,6746,8831,11.0031,22720,29964,10.7594,5439,7153,11.1491,4665,6210,10.14,6459,8457,11.4423,10442,14474,10.7986,19217,24877
902,Any Channel Sports,1,1,20150102,00:00.0,Fri,10:30,10:59,10.8875,29311,39769,11.4395,7176,9811,9.623,2800,3870,9.6338,1781,2509,9.8264,3238,4476,10.504,9605,13148,10.6573,2865,3852,10.2818,5875,8085,11.5438,3667,4944,10.8103,3797,5146,11.1373,6564,8904,9.8633,10760,14732,9.8598,6870,9452,0,11.4165,6982,9440,10.7198,22135,29958,9.9167,5013,6870,11.8732,4968,6589,10.2468,6527,8792,10.8056,9861,13910,10.9295,19450,25859
902,Any Channel Sports,1,1,20150102,00:00.0,Fri,11:00,11:29,11.2344,30245,40703,11.8141,7411,10069,9.5268,2772,3685,9.2497,1710,2256,9.5169,3136,4164,10.7993,9875,13225,11.4087,3067,4122,10.4253,5957,8090,12.4725,3962,5245,11.3142,3974,5404,11.3969,6717,9195,9.8322,10726,14508,9.7134,6768,9122,0,12.0706,7382,9792,11.0583,22834,30634,9.7466,4927,6540,12.5807,5264,6835,10.8638,6920,8826,10.4725,9557,13928,11.6251,20688,26775
902,Any Channel Sports,1,1,20150102,00:00.0,Fri,11:30,11:59,11.334,30513,41110,11.8062,7406,10018,9.0697,2639,3447,8.5682,1584,2063,9.0374,2978,3949,10.5861,9680,12953,11.0665,2975,4003,10.1785,5816,7778,12.0254,3820,5080,11.0523,3882,5180,11.5072,6782,9114,9.9752,10882,14641,9.5397,6647,8907,0,11.9512,7309,9856,11.1905,23107,31092,9.3925,4748,6320,12.4946,5228,6887,10.8386,6904,9034,10.5525,9630,13523,11.7353,20884,27587
902,Any Channel Sports,1,1,20150102,00:00.0,Fri,12:00,12:29,11.6412,31340,42374,12.0851,7581,10367,8.8153,2565,3492,8.3248,1539,2156,9.095,2997,4122,10.5795,9674,13156,11.2934,3036,4130,10.3273,5901,8120,11.7579,3735,5088,11.1178,3905,5321,12.1825,7180,9537,10.2987,11235,15207,9.6258,6707,9113,0,12.2226,7475,10143,11.5063,23759,32007,9.3786,4741,6406,12.7193,5322,7362,10.8559,6915,9179,10.9053,9952,13779,12.0185,21388,28596
902,Any Channel Sports,1,1,20150102,00:00.0,Fri,12:30,12:59,12.5924,33901,44967,13.8737,8703,11716,8.6229,2509,3349,7.8542,1452,2003,9.004,2967,4077,11.3505,10379,13620,12.7999,3441,4487,11.0711,6326,8445,12.9982,4129,5328,12.4986,4390,5755,13.1106,7727,10262,10.6737,11644,15507,9.8497,6863,9161,0,13.5945,8314,10729,12.2032,25198,33251,9.258,4680,6284,14.8344,6207,8368,11.4745,7309,9479,11.8806,10842,14744,12.9575,23059,30223
902,Any Channel Sports,1,1,20150102,00:00.0,Fri,13:00,13:29,13.4542,36221,47537,14.6341,9180,12263,9.2896,2703,3597,8.698,1608,2154,9.8568,3248,4352,12.3008,11248,14763,13.9382,3747,4888,12.0511,6886,9180,13.9929,4445,5696,13.6289,4787,6171,14.015,8260,10758,11.4721,12515,16625,10.6032,7388,9822,0,14.5592,8904,11469,13.0957,27041,35273,9.9424,5026,6711,15.6326,6541,8624,12.5671,8005,10385,12.4493,11361,15291,13.9695,24860,32246
