FROMDATE,TODATE,DAYPART,NUM_CHANNEL_KEY,DAYPART1,NUM_CHANNEL_KEY1,REACH
20140907,20140913,10,46,10,230,1272
20140907,20140913,10,46,10,46,5911
20140907,20140913,10,46,11,316,39
20140907,20140913,10,46,11,242,35
20140907,20140913,10,46,11,230,39
20140907,20140913,10,46,11,46,29
20140907,20140913,11,316,1,316,98
20140907,20140913,11,316,1,242,59
20140907,20140913,11,316,1,230,7
20140907,20140913,11,316,1,46,55
20140907,20140913,11,316,2,316,28
20140907,20140913,11,316,2,242,57
20140907,20140913,11,316,2,230,15
20140907,20140913,11,316,2,46,26
20140907,20140913,11,316,3,316,81
20140907,20140913,11,316,3,242,62
20140907,20140913,11,316,3,230,30
20140907,20140913,11,316,3,46,39
20140907,20140913,11,316,4,316,67
20140907,20140913,11,316,4,242,12
20140907,20140913,11,316,4,230,28
20140907,20140913,11,316,4,46,26
20140907,20140913,11,316,5,316,77
20140907,20140913,11,316,5,242,29
20140907,20140913,11,316,5,230,31
20140907,20140913,11,316,5,46,45
20140907,20140913,11,316,6,316,73
20140907,20140913,11,316,6,242,58
20140907,20140913,11,316,6,230,40
20140907,20140913,11,316,6,46,39
20140907,20140913,11,316,7,316,62
20140907,20140913,11,316,7,242,75
20140907,20140913,11,316,7,230,24
20140907,20140913,11,316,7,46,23
20140907,20140913,11,316,8,316,65
20140907,20140913,11,316,8,242,58
20140907,20140913,11,316,8,230,36
20140907,20140913,11,316,8,46,22
20140907,20140913,11,316,9,316,67
20140907,20140913,11,316,9,242,76
20140907,20140913,11,316,9,230,13
20140907,20140913,11,316,9,46,22
20140907,20140913,11,316,10,316,72
20140907,20140913,11,316,10,242,49
20140907,20140913,11,316,10,230,22
20140907,20140913,11,316,10,46,39
20140907,20140913,11,316,11,316,298
20140907,20140913,11,316,11,242,65
20140907,20140913,11,316,11,230,14
20140907,20140913,11,316,11,46,17
20140907,20140913,11,242,1,316,26
20140907,20140913,11,242,1,242,122
20140907,20140913,11,242,1,230,0
20140907,20140913,11,242,1,46,22
20140907,20140913,11,242,2,316,34
20140907,20140913,11,242,2,242,133
20140907,20140913,11,242,2,230,0
20140907,20140913,11,242,2,46,43
20140907,20140913,11,242,3,316,61
20140907,20140913,11,242,3,242,110
20140907,20140913,11,242,3,230,4
20140907,20140913,11,242,3,46,43
20140907,20140913,11,242,4,316,66
20140907,20140913,11,242,4,242,113
20140907,20140913,11,242,4,230,5
20140907,20140913,11,242,4,46,44
20140907,20140913,11,242,5,316,92
20140907,20140913,11,242,5,242,135
20140907,20140913,11,242,5,230,21
20140907,20140913,11,242,5,46,105
20140907,20140913,11,242,6,316,98
20140907,20140913,11,242,6,242,152
20140907,20140913,11,242,6,230,45
20140907,20140913,11,242,6,46,44
20140907,20140913,11,242,7,316,38
20140907,20140913,11,242,7,242,160
20140907,20140913,11,242,7,230,15
20140907,20140913,11,242,7,46,35
20140907,20140913,11,242,8,316,91
20140907,20140913,11,242,8,242,253
20140907,20140913,11,242,8,230,55
20140907,20140913,11,242,8,46,41
20140907,20140913,11,242,9,316,84
20140907,20140913,11,242,9,242,232
20140907,20140913,11,242,9,230,28
20140907,20140913,11,242,9,46,35
20140907,20140913,11,242,10,316,61
20140907,20140913,11,242,10,242,266
20140907,20140913,11,242,10,230,28
20140907,20140913,11,242,10,46,35
20140907,20140913,11,242,11,316,65
20140907,20140913,11,242,11,242,414
20140907,20140913,11,242,11,230,16
20140907,20140913,11,242,11,46,0
20140907,20140913,11,230,1,316,5
20140907,20140913,11,230,1,242,10
20140907,20140913,11,230,1,230,0
20140907,20140913,11,230,1,46,16
20140907,20140913,11,230,2,316,5
20140907,20140913,11,230,2,242,17
20140907,20140913,11,230,2,230,0
20140907,20140913,11,230,2,46,18
20140907,20140913,11,230,3,316,16
20140907,20140913,11,230,3,242,10
20140907,20140913,11,230,3,230,7
20140907,20140913,11,230,3,46,18
20140907,20140913,11,230,4,316,16
20140907,20140913,11,230,4,242,10
20140907,20140913,11,230,4,230,20
20140907,20140913,11,230,4,46,30
20140907,20140913,11,230,5,316,16
20140907,20140913,11,230,5,242,5
20140907,20140913,11,230,5,230,27
20140907,20140913,11,230,5,46,30
20140907,20140913,11,230,6,316,42
20140907,20140913,11,230,6,242,36
20140907,20140913,11,230,6,230,22
20140907,20140913,11,230,6,46,39
20140907,20140913,11,230,7,316,42
20140907,20140913,11,230,7,242,36
20140907,20140913,11,230,7,230,46
20140907,20140913,11,230,7,46,39
20140907,20140913,11,230,8,316,42
20140907,20140913,11,230,8,242,58
20140907,20140913,11,230,8,230,61
20140907,20140913,11,230,8,46,49
20140907,20140913,11,230,9,316,26
20140907,20140913,11,230,9,242,49
20140907,20140913,11,230,9,230,47
20140907,20140913,11,230,9,46,23
20140907,20140913,11,230,10,316,26
20140907,20140913,11,230,10,242,45
20140907,20140913,11,230,10,230,52
20140907,20140913,11,230,10,46,39
20140907,20140913,11,230,11,316,14
20140907,20140913,11,230,11,242,16
20140907,20140913,11,230,11,230,150
20140907,20140913,11,230,11,46,6
20140907,20140913,11,46,1,316,0
20140907,20140913,11,46,1,242,10
20140907,20140913,11,46,1,230,0
20140907,20140913,11,46,1,46,7
20140907,20140913,11,46,2,316,0
20140907,20140913,11,46,2,242,0
20140907,20140913,11,46,2,230,18
20140907,20140913,11,46,2,46,22
20140907,20140913,11,46,3,316,7
20140907,20140913,11,46,3,242,0
20140907,20140913,11,46,3,230,7
20140907,20140913,11,46,3,46,22
20140907,20140913,11,46,4,316,7
20140907,20140913,11,46,4,242,0
20140907,20140913,11,46,4,230,17
20140907,20140913,11,46,4,46,13
20140907,20140913,11,46,5,316,29
20140907,20140913,11,46,5,242,26
20140907,20140913,11,46,5,230,29
20140907,20140913,11,46,5,46,7
20140907,20140913,11,46,6,316,7
20140907,20140913,11,46,6,242,31
20140907,20140913,11,46,6,230,29
20140907,20140913,11,46,6,46,29
20140907,20140913,11,46,7,316,22
20140907,20140913,11,46,7,242,26
20140907,20140913,11,46,7,230,0
20140907,20140913,11,46,7,46,29
20140907,20140913,11,46,8,316,7
20140907,20140913,11,46,8,242,0
20140907,20140913,11,46,8,230,15
20140907,20140913,11,46,8,46,22
20140907,20140913,11,46,9,316,21
20140907,20140913,11,46,9,242,21
20140907,20140913,11,46,9,230,21
20140907,20140913,11,46,9,46,22
20140907,20140913,11,46,10,316,21
20140907,20140913,11,46,10,242,29
20140907,20140913,11,46,10,230,21
20140907,20140913,11,46,10,46,29
20140907,20140913,11,46,11,316,17
20140907,20140913,11,46,11,242,0
20140907,20140913,11,46,11,230,6
20140907,20140913,11,46,11,46,78
20140907,20140913,1,316,1,316,19318
20140907,20140913,1,316,1,316,19318
20140907,20140913,1,316,1,242,9817
20140907,20140913,1,316,1,230,1909
20140907,20140913,1,316,1,46,6035
20140907,20140913,1,316,2,316,12032
20140907,20140913,1,316,2,242,8355
20140907,20140913,1,316,2,230,1944
20140907,20140913,1,316,2,46,7061
20140907,20140913,1,316,3,316,12073
20140907,20140913,1,316,3,242,6393
20140907,20140913,1,316,3,230,2681
20140907,20140913,1,316,3,46,6145
20140907,20140913,1,316,4,316,12414
20140907,20140913,1,316,4,242,5033
20140907,20140913,1,316,4,230,3700
20140907,20140913,1,316,4,46,4917
20140907,20140913,1,316,5,316,11751
20140907,20140913,1,316,5,242,6260
20140907,20140913,1,316,5,230,4376
20140907,20140913,1,316,5,46,4694
20140907,20140913,1,316,6,316,10887
20140907,20140913,1,316,6,242,5492
20140907,20140913,1,316,6,230,3302
20140907,20140913,1,316,6,46,3752
20140907,20140913,1,316,7,316,7447
20140907,20140913,1,316,7,242,4809
20140907,20140913,1,316,7,230,2780
20140907,20140913,1,316,7,46,3274
20140907,20140913,1,316,8,316,6634
20140907,20140913,1,316,8,242,4188
20140907,20140913,1,316,8,230,2359
20140907,20140913,1,316,8,46,3302
20140907,20140913,1,316,9,316,3741
20140907,20140913,1,316,9,242,4374
20140907,20140913,1,316,9,230,1805
20140907,20140913,1,316,9,46,2212
20140907,20140913,1,316,10,316,2457
20140907,20140913,1,316,10,242,2996
20140907,20140913,1,316,10,230,1090
20140907,20140913,1,316,10,46,1279
20140907,20140913,1,316,11,316,98
20140907,20140913,1,316,11,242,26
20140907,20140913,1,316,11,230,5
20140907,20140913,1,316,11,46,0
20140907,20140913,1,242,1,316,9817
20140907,20140913,1,242,1,242,36952
20140907,20140913,1,242,1,230,3727
20140907,20140913,1,242,1,46,9179
20140907,20140913,1,242,2,316,11835
20140907,20140913,1,242,2,242,28713
20140907,20140913,1,242,2,230,4563
20140907,20140913,1,242,2,46,14386
20140907,20140913,1,316,1,242,9817
20140907,20140913,1,316,1,230,1909
20140907,20140913,1,316,1,46,6035
20140907,20140913,1,316,2,316,12032
20140907,20140913,1,316,2,242,8355
20140907,20140913,1,316,2,230,1944
20140907,20140913,1,316,2,46,7061
20140907,20140913,1,316,3,316,12073
20140907,20140913,1,316,3,242,6393
20140907,20140913,1,316,3,230,2681
20140907,20140913,1,316,3,46,6145
20140907,20140913,1,316,4,316,12414
20140907,20140913,1,316,4,242,5033
20140907,20140913,1,316,4,230,3700
20140907,20140913,1,316,4,46,4917
20140907,20140913,1,316,5,316,11751
20140907,20140913,1,316,5,242,6260
20140907,20140913,1,316,5,230,4376
20140907,20140913,1,316,5,46,4694
20140907,20140913,1,316,6,316,10887
20140907,20140913,1,316,6,242,5492
20140907,20140913,1,316,6,230,3302
20140907,20140913,1,316,6,46,3752
20140907,20140913,1,316,7,316,7447
20140907,20140913,1,316,7,242,4809
20140907,20140913,1,316,7,230,2780
20140907,20140913,1,316,7,46,3274
20140907,20140913,1,316,8,316,6634
20140907,20140913,1,316,8,242,4188
20140907,20140913,1,316,8,230,2359
20140907,20140913,1,316,8,46,3302
20140907,20140913,1,316,9,316,3741
20140907,20140913,1,316,9,242,4374
20140907,20140913,1,316,9,230,1805
20140907,20140913,1,316,9,46,2212
20140907,20140913,1,316,10,316,2457
20140907,20140913,1,316,10,242,2996
20140907,20140913,1,316,10,230,1090
20140907,20140913,1,316,10,46,1279
20140907,20140913,1,316,11,316,98
20140907,20140913,1,316,11,242,26
20140907,20140913,1,316,11,230,5
20140907,20140913,1,316,11,46,0
20140907,20140913,1,242,1,316,9817
20140907,20140913,1,242,1,242,36952
20140907,20140913,1,242,1,230,3727
20140907,20140913,1,242,1,46,9179
20140907,20140913,1,242,2,316,11835
20140907,20140913,1,242,2,242,28713
20140907,20140913,1,242,2,230,4563
20140907,20140913,1,242,2,46,14386
20140907,20140913,1,242,3,316,13572
20140907,20140913,1,242,3,242,15913
20140907,20140913,1,242,3,230,5243
20140907,20140913,1,242,3,46,12675
20140907,20140913,1,242,4,316,14100
20140907,20140913,1,242,4,242,13777
20140907,20140913,1,242,4,230,7311
20140907,20140913,1,242,4,46,9528
20140907,20140913,1,242,5,316,13194
20140907,20140913,1,242,5,242,17262
20140907,20140913,1,242,5,230,8241
20140907,20140913,1,242,5,46,8484
20140907,20140913,1,242,6,316,11767
20140907,20140913,1,242,6,242,15992
20140907,20140913,1,242,6,230,6255
20140907,20140913,1,242,6,46,6305
20140907,20140913,1,242,7,316,7968
20140907,20140913,1,242,7,242,12801
20140907,20140913,1,242,7,230,4921
20140907,20140913,1,242,7,46,6705
20140907,20140913,1,242,8,316,6788
20140907,20140913,1,242,8,242,10517
20140907,20140913,1,242,8,230,4040
20140907,20140913,1,242,8,46,6101
20140907,20140913,1,242,9,316,4040
20140907,20140913,1,242,9,242,9968
20140907,20140913,1,242,9,230,2746
20140907,20140913,1,242,9,46,3507
20140907,20140913,1,242,10,316,2435
20140907,20140913,1,242,10,242,6538
20140907,20140913,1,242,10,230,1461
20140907,20140913,1,242,10,46,1681
20140907,20140913,1,242,11,316,59
20140907,20140913,1,242,11,242,122
20140907,20140913,1,242,11,230,10
20140907,20140913,1,242,11,46,10
20140907,20140913,1,230,1,316,1909
20140907,20140913,1,230,1,242,3727
20140907,20140913,1,230,1,230,9659
20140907,20140913,1,230,1,46,2140
20140907,20140913,1,230,2,316,2293
20140907,20140913,1,230,2,242,3677
20140907,20140913,1,230,2,230,5505
20140907,20140913,1,230,2,46,2892
20140907,20140913,1,230,3,316,2679
20140907,20140913,1,230,3,242,2548
20140907,20140913,1,230,3,230,4011
20140907,20140913,1,230,3,46,2478
20140907,20140913,1,230,4,316,2647
20140907,20140913,1,230,4,242,2005
20140907,20140913,1,230,4,230,3036
20140907,20140913,1,230,4,46,1964
20140907,20140913,1,230,5,316,2263
20140907,20140913,1,230,5,242,2733
20140907,20140913,1,230,5,230,2938
20140907,20140913,1,230,5,46,1546
20140907,20140913,1,230,6,316,2135
20140907,20140913,1,230,6,242,2657
20140907,20140913,1,230,6,230,2351
20140907,20140913,1,230,6,46,1360
20140907,20140913,1,230,7,316,1462
20140907,20140913,1,230,7,242,1831
20140907,20140913,1,230,7,230,2347
20140907,20140913,1,230,7,46,1089
20140907,20140913,1,230,8,316,1121
20140907,20140913,1,230,8,242,1487
20140907,20140913,1,230,8,230,2016
20140907,20140913,1,230,8,46,998
20140907,20140913,1,230,9,316,712
20140907,20140913,1,230,9,242,1211
20140907,20140913,1,230,9,230,1479
20140907,20140913,1,230,9,46,640
20140907,20140913,1,230,10,316,437
20140907,20140913,1,230,10,242,758
20140907,20140913,NULL,242,6,46,4849
20140907,20140913,NULL,242,7,316,6359
20140907,20140913,NULL,242,7,242,10773
20140907,20140913,NULL,242,7,230,3723
20140907,20140913,NULL,242,7,46,4917
20140907,20140913,NULL,242,8,316,5277
20140907,20140913,NULL,242,8,242,9194
20140907,20140913,NULL,242,8,230,3458
20140907,20140913,NULL,242,8,46,4418
20140907,20140913,NULL,242,9,316,2987
20140907,20140913,NULL,242,9,242,8853
20140907,20140913,NULL,242,9,230,2399
20140907,20140913,NULL,242,9,46,2808
20140907,20140913,NULL,242,10,316,1706
20140907,20140913,NULL,242,10,242,6001
20140907,20140913,NULL,242,10,230,1322
20140907,20140913,NULL,242,10,46,1633
20140907,20140913,NULL,242,11,316,62
20140907,20140913,NULL,242,11,242,110
20140907,20140913,NULL,242,11,230,10
20140907,20140913,NULL,242,11,46,0
20140907,20140913,NULL,230,1,316,2681
20140907,20140913,NULL,230,1,242,5243
20140907,20140913,NULL,230,1,230,4011
20140907,20140913,NULL,230,1,46,2899
20140907,20140913,NULL,230,2,316,3714
20140907,20140913,NULL,230,2,242,5294
20140907,20140913,NULL,230,2,230,6461
20140907,20140913,NULL,230,2,46,4160
20140907,20140913,NULL,230,3,316,4873
20140907,20140913,NULL,230,3,242,4599
20140907,20140913,NULL,230,3,230,13737
20140907,20140913,NULL,230,3,46,4422
20140907,20140913,NULL,230,4,316,4901
20140907,20140913,NULL,230,4,242,3670
20140907,20140913,NULL,230,4,230,6689
20140907,20140913,NULL,230,4,46,3586
20140907,20140913,NULL,230,5,316,4310
20140907,20140913,NULL,230,5,242,4717
20140907,20140913,NULL,230,5,230,6326
20140907,20140913,NULL,230,5,46,2996
20140907,20140913,NULL,230,6,316,3976
20140907,20140913,NULL,230,6,242,4229
20140907,20140913,NULL,230,6,230,4815
20140907,20140913,NULL,230,6,46,2391
20140907,20140913,NULL,230,7,316,2650
20140907,20140913,NULL,230,7,242,3183
20140907,20140913,NULL,230,7,230,3745
20140907,20140913,NULL,230,7,46,2306
20140907,20140913,NULL,230,8,316,2297
20140907,20140913,NULL,230,8,242,2696
20140907,20140913,NULL,230,8,230,3149
20140907,20140913,NULL,230,8,46,1770
20140907,20140913,NULL,230,9,316,1371
20140907,20140913,NULL,230,9,242,2279
20140907,20140913,NULL,230,9,230,2284
20140907,20140913,NULL,230,9,46,1206
20140907,20140913,NULL,230,10,316,850
20140907,20140913,NULL,230,10,242,1504
20140907,20140913,NULL,230,10,230,1235
20140907,20140913,NULL,230,10,46,646
20140907,20140913,NULL,230,11,316,30
20140907,20140913,NULL,230,11,242,4
20140907,20140913,NULL,230,11,230,7
20140907,20140913,NULL,230,11,46,7
20140907,20140913,NULL,46,1,316,6145
20140907,20140913,NULL,46,1,242,12675
20140907,20140913,NULL,46,1,230,2478
20140907,20140913,NULL,46,1,46,11142
20140907,20140913,NULL,46,2,316,7747
20140907,20140913,NULL,46,2,242,12165
20140907,20140913,NULL,46,2,230,3069
20140907,20140913,NULL,46,2,46,20017
20140907,20140913,NULL,46,3,316,9721
20140907,20140913,NULL,46,3,242,7719
20140907,20140913,NULL,46,3,230,4422
20140907,20140913,NULL,46,3,46,27628
20140907,20140913,NULL,46,4,316,9712
20140907,20140913,NULL,46,4,242,6746
20140907,20140913,NULL,46,4,230,5764
20140907,20140913,NULL,46,4,46,15520
20140907,20140913,NULL,46,5,316,8516
20140907,20140913,NULL,46,5,242,10640
20140907,20140913,NULL,46,5,230,6490
20140907,20140913,NULL,46,5,46,12859
20140907,20140913,NULL,46,6,316,7888
20140907,20140913,NULL,46,6,242,9117
20140907,20140913,NULL,46,6,230,4991
20140907,20140913,NULL,46,6,46,9072
20140907,20140913,NULL,46,7,316,5299
20140907,20140913,NULL,46,7,242,7137
20140907,20140913,NULL,46,7,230,4453
20140907,20140913,NULL,46,7,46,9238
20140907,20140913,NULL,46,8,316,4531
20140907,20140913,NULL,46,8,242,6177
20140907,20140913,NULL,46,8,230,3608
20140907,20140913,NULL,46,8,46,8855
20140907,20140913,NULL,46,9,316,2855
20140907,20140913,NULL,46,9,242,6020
20140907,20140913,NULL,46,9,230,2805
20140907,20140913,NULL,46,9,46,5178
20140907,20140913,NULL,46,10,316,2049
20140907,20140913,NULL,46,10,242,3686
20140907,20140913,NULL,46,10,230,1470
20140907,20140913,NULL,46,10,46,2614
20140907,20140913,NULL,46,11,316,39
20140907,20140913,NULL,46,11,242,43
20140907,20140913,NULL,46,11,230,18
20140907,20140913,NULL,46,11,46,22
20140907,20140913,NULL,316,1,316,12414
20140907,20140913,NULL,316,1,242,14100
20140907,20140913,NULL,316,1,230,2647
20140907,20140913,NULL,316,1,46,7337
20140907,20140913,NULL,316,2,316,18351
20140907,20140913,NULL,316,2,242,13770
20140907,20140913,NULL,316,2,230,3488
20140907,20140913,NULL,316,2,46,10331
20140907,20140913,NULL,316,3,316,27577
20140907,20140913,NULL,316,3,242,11220
20140907,20140913,NULL,316,3,230,4901
20140907,20140913,NULL,316,3,46,9712
20140907,20140913,NULL,316,4,316,36580
20140907,20140913,NULL,316,4,242,11296
20140907,20140913,NULL,316,4,230,7204
20140907,20140913,NULL,316,4,46,8916
20140907,20140913,NULL,316,5,316,25845
20140907,20140913,NULL,316,5,242,13611
20140907,20140913,NULL,316,5,230,8584
20140907,20140913,NULL,316,5,46,8575
20140907,20140913,NULL,316,6,316,22455
20140907,20140913,NULL,316,6,242,11557
20140907,20140913,NULL,316,6,230,5961
20140907,20140913,NULL,316,6,46,6560
20140907,20140913,NULL,316,7,316,14531
20140907,20140913,NULL,316,7,242,9280
20140907,20140913,NULL,316,7,230,5574
20140907,20140913,NULL,316,7,46,6405
20140907,20140913,NULL,316,8,316,12096
20140907,20140913,NULL,316,8,242,7718
20140907,20140913,NULL,316,8,230,4418
20140907,20140913,NULL,316,8,46,5465
20140907,20140913,NULL,316,9,316,7530
20140907,20140913,NULL,316,9,242,8168
20140907,20140913,NULL,316,9,230,3696
20140907,20140913,NULL,316,9,46,3284
20140907,20140913,NULL,316,10,316,4907
20140907,20140913,NULL,316,10,242,5351
20140907,20140913,NULL,316,10,230,2007
20140907,20140913,NULL,316,10,46,1794
20140907,20140913,NULL,316,11,316,67
20140907,20140913,NULL,316,11,242,66
20140907,20140913,NULL,316,11,230,16
20140907,20140913,NULL,316,11,46,7
20140907,20140913,NULL,242,1,316,5033
20140907,20140913,NULL,242,1,242,13777
20140907,20140913,NULL,242,1,230,2005
20140907,20140913,NULL,242,1,46,5195
20140907,20140913,NULL,242,2,316,7489
20140907,20140913,NULL,242,2,242,15414
20140907,20140913,NULL,242,2,230,2657
20140907,20140913,NULL,242,2,46,6966
20140907,20140913,NULL,242,3,316,9165
20140907,20140913,NULL,242,3,242,16522
20140907,20140913,NULL,242,3,230,3670
20140907,20140913,NULL,242,3,46,6746
20140907,20140913,NULL,242,4,316,11296
20140907,20140913,NULL,242,4,242,26144
20140907,20140913,NULL,242,4,230,5731
20140907,20140913,NULL,242,4,46,6696
20140907,20140913,NULL,242,5,316,10880
20140907,20140913,NULL,242,5,242,18171
20140907,20140913,NULL,242,5,230,6394
20140907,20140913,NULL,242,5,46,6112
20140907,20140913,NULL,242,6,316,9390
20140907,20140913,NULL,242,6,242,15079
20140907,20140913,NULL,242,6,230,4528
20140907,20140913,NULL,242,6,46,4661
20140907,20140913,NULL,242,7,316,6221
20140907,20140913,NULL,242,7,242,11679
20140907,20140913,NULL,242,7,230,3869
20140907,20140913,NULL,242,7,46,4940
20140907,20140913,NULL,242,8,316,5162
20140907,20140913,NULL,242,8,242,9563
20140907,20140913,NULL,242,8,230,3577
20140907,20140913,NULL,242,8,46,4194
20140907,20140913,NULL,242,9,316,3095
20140907,20140913,NULL,242,9,242,9194
20140907,20140913,NULL,242,9,230,2502
20140907,20140913,NULL,242,9,46,2720
20140907,20140913,NULL,242,10,316,1854
20140907,20140913,NULL,242,10,242,5995
20140907,20140913,NULL,242,10,230,1271
20140907,20140913,NULL,242,10,46,1385
20140907,20140913,NULL,242,11,316,12
20140907,20140913,NULL,242,11,242,113
20140907,20140913,NULL,242,11,230,10
20140907,20140913,NULL,242,11,46,0
20140907,20140913,NULL,230,1,316,3700
20140907,20140913,NULL,230,1,242,7311
20140907,20140913,NULL,230,1,230,3036
20140907,20140913,NULL,230,1,46,4165
20140907,20140913,NULL,230,2,316,5001
20140907,20140913,NULL,230,2,242,7400
20140907,20140913,NULL,230,2,230,4483
20140907,20140913,NULL,230,2,46,5625
20140907,20140913,NULL,230,3,316,6741
20140907,20140913,NULL,230,3,242,5790
20140907,20140913,NULL,230,3,230,6689
20140907,20140913,NULL,230,3,46,5764
20140907,20140913,NULL,230,4,316,7204
20140907,20140913,NULL,230,4,242,5731
20140907,20140913,NULL,230,4,230,20691
20140907,20140913,NULL,230,4,46,5477
20140907,20140913,NULL,230,5,316,6117
20140907,20140913,NULL,230,5,242,7348
20140907,20140913,NULL,230,5,230,14831
20140907,20140913,NULL,230,5,46,4375
20140907,20140913,NULL,230,6,316,5783
20140907,20140913,NULL,230,6,242,6839
20140907,20140913,NULL,230,6,230,8487
20140907,20140913,NULL,230,6,46,3683
20140907,20140913,NULL,230,7,316,3823
20140907,20140913,NULL,230,7,242,4822
20140907,20140913,NULL,230,7,230,5265
20140907,20140913,NULL,230,7,46,3702
20140907,20140913,NULL,230,8,316,3225
20140907,20140913,NULL,230,8,242,3899
20140907,20140913,NULL,230,8,230,4142
20140907,20140913,NULL,230,8,46,3171
20140907,20140913,NULL,230,9,316,2078
20140907,20140913,NULL,230,9,242,3489
20140907,20140913,NULL,230,9,230,3412
20140907,20140913,NULL,230,9,46,1726
20140907,20140913,NULL,230,10,316,1344
20140907,20140913,NULL,230,10,242,2471
20140907,20140913,NULL,230,10,230,1784
20140907,20140913,NULL,230,10,46,1111
20140907,20140913,NULL,230,11,316,28
20140907,20140913,NULL,230,11,242,5
20140907,20140913,NULL,230,11,230,20
20140907,20140913,NULL,230,11,46,17
20140907,20140913,NULL,46,1,316,4917
20140907,20140913,NULL,46,1,242,9528
20140907,20140913,NULL,46,1,230,1964
20140907,20140913,NULL,46,1,46,8220
20140907,20140913,NULL,46,2,316,5881
20140907,20140913,NULL,46,2,242,9225
20140907,20140913,NULL,46,2,230,2502
20140907,20140913,NULL,46,2,46,13533
20140907,20140913,NULL,46,3,316,8002
20140907,20140913,NULL,46,3,242,6702
20140907,20140913,NULL,46,3,230,3586
20140907,20140913,NULL,46,3,46,15520
20140907,20140913,NULL,46,4,316,8916
20140907,20140913,NULL,46,4,242,6696
20140907,20140913,NULL,46,4,230,5477
20140907,20140913,NULL,46,4,46,23606
20140907,20140913,NULL,46,5,316,7787
20140907,20140913,NULL,46,5,242,9728
20140907,20140913,NULL,46,5,230,6110
20140907,20140913,NULL,46,5,46,15340
20140907,20140913,NULL,46,6,316,7441
20140907,20140913,NULL,46,6,242,7901
20140907,20140913,NULL,46,6,230,4634
20140907,20140913,NULL,46,6,46,9995
20140907,20140913,NULL,46,7,316,4745
20140907,20140913,NULL,46,7,242,5852
20140907,20140913,NULL,46,7,230,4047
20140907,20140913,NULL,46,7,46,9198
20140907,20140913,NULL,46,8,316,4071
20140907,20140913,NULL,46,8,242,5149
20140907,20140913,NULL,46,8,230,3105
20140907,20140913,NULL,46,8,46,8314
20140907,20140913,NULL,46,9,316,2499
20140907,20140913,NULL,46,9,242,4965
20140907,20140913,NULL,46,9,230,2371
20140907,20140913,NULL,46,9,46,5120
20140907,20140913,NULL,46,10,316,1731
20140907,20140913,NULL,46,10,242,3239
20140907,20140913,NULL,46,10,230,1260
20140907,20140913,NULL,46,10,46,2794
20140907,20140913,NULL,46,11,316,26
20140907,20140913,NULL,46,11,242,44
20140907,20140913,NULL,46,11,230,30
20140907,20140913,NULL,46,11,46,13
20140907,20140913,NULL,316,1,316,11751
20140907,20140913,NULL,316,1,242,13194
20140907,20140913,NULL,316,1,230,2263
20140907,20140913,NULL,316,1,46,6755
20140907,20140913,NULL,316,2,316,15494
20140907,20140913,NULL,316,2,242,12849
20140907,20140913,NULL,316,2,230,2633
20140907,20140913,NULL,316,2,46,9050
20140907,20140913,NULL,316,3,316,21198
20140907,20140913,NULL,316,3,242,10583
20140907,20140913,NULL,316,3,230,4310
20140907,20140913,NULL,316,3,46,8516
20140907,20140913,NULL,316,4,316,25845
20140907,20140913,NULL,316,4,242,10880
20140907,20140913,NULL,316,4,230,6117
20140907,20140913,NULL,316,4,46,7787
20140907,20140913,NULL,316,5,316,36027
20140907,20140913,NULL,316,5,242,13486
20140907,20140913,NULL,316,5,230,8969
20140907,20140913,NULL,316,5,46,8729
20140907,20140913,NULL,316,6,316,27534
20140907,20140913,NULL,316,6,242,12013
20140907,20140913,NULL,316,6,230,6448
20140907,20140913,NULL,316,6,46,6644
20140907,20140913,NULL,316,7,316,16682
20140907,20140913,NULL,316,7,242,9447
20140907,20140913,NULL,316,7,230,5905
20140907,20140913,NULL,316,7,46,6614
20140907,20140913,NULL,316,8,316,13650
20140907,20140913,NULL,316,8,242,8061
20140907,20140913,NULL,316,8,230,4695
20140907,20140913,NULL,316,8,46,5763
20140907,20140913,NULL,316,9,316,8094
20140907,20140913,NULL,316,9,242,8498
20140907,20140913,NULL,316,9,230,3797
20140907,20140913,NULL,316,9,46,3450
20140907,20140913,NULL,316,10,316,5115
20140907,20140913,NULL,316,10,242,5864
20140907,20140913,NULL,316,10,230,2147
20140907,20140913,NULL,316,10,46,1859
20140907,20140913,NULL,316,11,316,77
20140907,20140913,NULL,316,11,242,92
20140907,20140913,NULL,316,11,230,16
20140907,20140913,NULL,316,11,46,29
20140907,20140913,NULL,242,1,316,6260
20140907,20140913,NULL,242,1,242,17262
20140907,20140913,NULL,242,1,230,2733
20140907,20140913,NULL,242,1,46,6406
20140907,20140913,NULL,242,2,316,9142
20140907,20140913,NULL,242,2,242,17488
20140907,20140913,NULL,242,2,230,3661
20140907,20140913,NULL,242,2,46,9991
20140907,20140913,NULL,242,3,316,12067
20140907,20140913,NULL,242,3,242,14691
20140907,20140913,NULL,242,3,230,4717
20140907,20140913,NULL,242,3,46,10640
20140907,20140913,NULL,242,4,316,13611
20140907,20140913,NULL,242,4,242,18171
20140907,20140913,NULL,242,4,230,7348
20140907,20140913,NULL,242,4,46,9728
20140907,20140913,NULL,242,5,316,13486
20140907,20140913,NULL,242,5,242,35966
20140907,20140913,NULL,242,5,230,9293
20140907,20140913,NULL,242,5,46,9340
